indivID,day,date,budget,t_a01,t_a02,t_a03,t_a04,t_a05,t_a06,t_a07,t_a08,t_a09,t_a10,t_a11,t_a12,female,age,occ_full_time,weekend
2684804,2,20161124,1440,432,367,0,30,11,0,0,0,0,509,91,0,1,44.5,0,0
2684804,4,20161126,1440,1066,0,0,0,234,0,99,0,0,6,35,0,1,44.5,0,1
2684804,6,20161128,1440,1,424,0,0,43,0,76,0,0,777,119,0,1,44.5,0,0
2684804,8,20161130,1440,358,0,0,2,143,0,0,0,0,786,151,0,1,44.5,0,0
2684804,13,20161205,1440,52,347,0,5,65,0,194,0,16,599,162,0,1,44.5,0,0
2758319,3,20161214,1440,544,165,0,4,0,0,2,0,0,453,272,0,1,34.5,0,0
2758319,9,20161220,1440,0,502,0,29,0,0,0,0,0,672,237,0,1,34.5,0,0
2758319,11,20161222,1440,460,0,0,0,0,0,140,0,60,707,73,0,1,34.5,0,0
2758319,12,20161223,1440,0,0,0,17,0,0,0,0,0,1366,57,0,1,34.5,0,0
2758319,13,20161224,1440,0,0,0,43,0,0,117,0,0,1223,57,0,1,34.5,0,1
2766448,4,20161205,1440,0,91,0,450,0,0,16,0,0,674,209,0,1,54.5,1,0
2766448,5,20161206,1440,0,534,0,0,0,0,50,0,0,730,126,0,1,54.5,1,0
2766448,7,20161208,1440,0,530,0,0,0,0,13,0,0,830,67,0,1,54.5,1,0
2766448,9,20161210,1440,0,0,0,632,0,0,0,0,0,799,9,0,1,54.5,1,1
2766448,12,20161213,1440,0,523,0,0,0,0,0,0,0,851,66,0,1,54.5,1,0
2772120,7,20161112,1440,0,0,0,1,0,0,13,0,0,1173,253,0,0,34.5,1,1
2772120,9,20161114,1440,0,480,0,0,0,0,0,0,0,877,83,0,0,34.5,1,0
2772120,10,20161115,1440,2,29,0,0,0,0,0,0,0,865,544,0,0,34.5,1,0
2772120,13,20161118,1440,0,576,0,0,0,0,7,0,0,621,236,0,0,34.5,1,0
2772120,14,20161119,1440,0,0,0,0,0,1,949,0,0,388,102,0,0,34.5,1,1
2782294,3,20161108,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1,0
2782294,5,20161110,1440,0,565,0,0,100,0,360,0,0,60,355,0,1,44.5,1,0
2782294,6,20161111,1440,0,260,0,33,300,0,101,0,0,540,206,0,1,44.5,1,0
2782294,7,20161112,1440,0,0,0,0,0,0,231,0,0,950,259,0,1,44.5,1,1
2782294,8,20161113,1440,0,0,0,0,0,0,180,0,180,851,229,0,1,44.5,1,1
2782294,9,20161114,1440,0,540,0,0,0,0,515,0,0,295,90,0,1,44.5,1,0
2782294,10,20161115,1440,0,570,0,0,0,0,240,0,70,460,100,0,1,44.5,1,0
2782294,11,20161116,1440,0,535,0,0,0,0,0,0,0,850,55,0,1,44.5,1,0
2782294,13,20161118,1440,300,0,0,0,0,0,0,0,300,730,110,0,1,44.5,1,0
2792048,2,20161106,1440,0,0,0,100,0,0,0,0,0,1311,29,0,1,34.5,1,1
2792048,5,20161109,1440,0,555,0,0,0,0,0,0,0,786,99,0,1,34.5,1,0
2792048,7,20161111,1440,0,536,0,0,0,0,0,0,0,791,113,0,1,34.5,1,0
2792048,8,20161112,1440,176,510,0,0,0,0,0,0,0,621,133,0,1,34.5,1,1
2792048,9,20161113,1440,8,0,0,80,0,0,0,0,0,1275,77,0,1,34.5,1,1
2792048,10,20161114,1440,12,0,0,0,0,0,0,0,0,1408,20,0,1,34.5,1,0
2797834,3,20161209,1440,13,428,0,0,0,0,0,0,0,841,158,0,1,34.5,1,0
2797834,4,20161210,1440,0,0,0,0,0,0,484,0,0,880,76,0,1,34.5,1,1
2797834,5,20161211,1440,0,0,0,45,0,0,0,0,0,1308,87,0,1,34.5,1,1
2797834,6,20161212,1440,0,382,0,8,0,0,158,0,0,619,273,0,1,34.5,1,0
2797834,7,20161213,1440,0,552,0,0,0,0,0,0,0,826,62,0,1,34.5,1,0
2797834,8,20161214,1440,470,432,0,0,0,0,6,0,0,362,170,0,1,34.5,1,0
2797834,10,20161216,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,1,0
2797834,11,20161217,1440,0,0,0,0,0,2,478,0,0,761,199,0,1,34.5,1,1
2797834,13,20161219,1440,0,6,0,0,0,0,0,0,0,834,600,0,1,34.5,1,0
2797834,14,20161220,1440,0,526,0,0,0,0,0,0,0,795,119,0,1,34.5,1,0
2820000,2,20170213,1440,0,580,0,315,0,0,0,0,0,510,35,0,1,27,1,0
2820000,7,20170218,1440,0,0,0,0,0,0,182,0,0,1089,169,0,1,27,1,1
2820000,9,20170220,1440,0,569,0,0,0,0,0,0,0,840,31,0,1,27,1,0
2820000,10,20170221,1440,0,277,0,311,0,0,0,0,0,824,28,0,1,27,1,0
2820000,11,20170222,1440,0,263,0,0,0,0,291,0,0,841,45,0,1,27,1,0
2820000,12,20170223,1440,0,583,0,0,0,0,0,0,0,812,45,0,1,27,1,0
2820000,13,20170224,1440,0,541,0,422,0,0,0,0,0,393,84,0,1,27,1,0
2820000,14,20170225,1440,0,0,0,1340,0,0,0,0,0,0,100,0,1,27,1,1
2835802,3,20161202,1440,0,266,0,0,0,0,141,0,0,707,326,0,0,21,1,0
2835802,6,20161205,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,21,1,0
2835802,11,20161210,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,21,1,1
2835802,12,20161211,1440,0,0,0,170,0,0,99,0,0,1028,143,0,0,21,1,1
2835802,13,20161212,1440,0,227,0,0,0,0,0,0,0,846,367,0,0,21,1,0
2835802,14,20161213,1440,0,0,0,0,0,0,0,0,0,1327,113,0,0,21,1,0
2842356,2,20161106,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1,1
2842356,3,20161107,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1,0
2842356,4,20161108,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1,0
2842356,5,20161109,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1,0
2842356,6,20161110,1440,0,0,0,0,0,0,0,0,0,1426,14,0,0,34.5,1,0
2842356,7,20161111,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1,0
2842356,8,20161112,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1,1
2842356,9,20161113,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1,1
2842356,11,20161115,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1,0
2842356,12,20161116,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1,0
2842356,13,20161117,1440,0,492,0,0,0,0,0,0,0,768,180,0,0,34.5,1,0
2844461,4,20161125,1440,462,220,0,255,0,0,0,0,0,320,183,0,0,54.5,1,0
2844461,6,20161127,1440,0,0,0,0,0,0,0,0,502,914,24,0,0,54.5,1,1
2844461,7,20161128,1440,292,511,0,0,0,0,0,0,308,202,127,0,0,54.5,1,0
2844461,8,20161129,1440,310,254,0,257,0,0,0,0,0,515,104,0,0,54.5,1,0
2844461,13,20161204,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,54.5,1,1
2873985,2,20161123,1440,0,104,0,0,0,0,0,0,0,1172,164,0,0,34.5,0,0
2873985,3,20161124,1440,0,258,0,0,0,0,0,0,0,1105,77,0,0,34.5,0,0
2873985,4,20161125,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,0,0
2873985,6,20161127,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,0,1
2873985,7,20161128,1440,0,216,0,0,0,0,0,0,0,1078,146,0,0,34.5,0,0
2873985,8,20161129,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,0,0
2873985,9,20161130,1440,0,4,0,0,0,0,0,0,0,1112,324,0,0,34.5,0,0
2873985,10,20161201,1440,0,167,0,0,0,0,0,0,0,1115,158,0,0,34.5,0,0
2877809,4,20161209,1440,0,140,0,459,0,0,99,0,95,542,105,0,0,27,0,0
2877809,5,20161210,1440,0,0,0,3,0,0,0,0,0,1395,42,0,0,27,0,1
2877809,7,20161212,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,27,0,0
2877809,8,20161213,1440,0,0,0,0,0,0,0,0,0,1248,192,0,0,27,0,0
2877809,9,20161214,1440,0,0,0,240,0,0,0,0,0,686,514,0,0,27,0,0
2877809,10,20161215,1440,0,0,0,0,0,0,945,0,0,346,149,0,0,27,0,0
2877809,13,20161218,1440,365,0,0,0,10,0,305,0,0,672,88,0,0,27,0,1
2877809,14,20161219,1440,65,0,0,16,0,0,250,0,0,767,340,2,0,27,0,0
2882164,2,20161108,1440,0,236,0,1,0,0,0,0,0,992,211,0,1,62.5,0,0
2882164,3,20161109,1440,0,0,0,0,0,0,375,0,0,965,100,0,1,62.5,0,0
2882164,4,20161110,1440,0,0,0,0,0,0,134,0,0,1231,75,0,1,62.5,0,0
2882164,7,20161113,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,62.5,0,1
2882164,8,20161114,1440,0,283,0,0,0,0,0,0,0,1049,108,0,1,62.5,0,0
2882164,9,20161115,1440,0,358,0,0,0,0,0,0,0,1017,65,0,1,62.5,0,0
2882164,10,20161116,1440,0,166,0,17,0,0,0,0,0,1156,101,0,1,62.5,0,0
2882164,14,20161120,1440,0,0,0,0,3,0,0,0,0,1361,76,0,1,62.5,0,1
2896652,2,20161205,1440,0,365,0,0,0,0,0,0,360,615,100,0,1,21,1,0
2896652,3,20161206,1440,0,480,0,0,0,0,0,0,0,911,49,0,1,21,1,0
2896652,4,20161207,1440,0,465,0,0,0,0,240,0,0,660,75,0,1,21,1,0
2896652,5,20161208,1440,0,440,0,0,0,0,0,0,0,950,50,0,1,21,1,0
2896652,6,20161209,1440,0,0,0,4,0,0,0,0,0,1388,48,0,1,21,1,0
2896652,7,20161210,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,21,1,1
2896652,8,20161211,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,21,1,1
2896652,9,20161212,1440,0,627,0,0,0,0,0,0,0,784,29,0,1,21,1,0
2896652,10,20161213,1440,0,440,0,0,0,0,0,0,0,918,82,0,1,21,1,0
2896652,12,20161215,1440,0,471,0,0,0,0,0,0,0,830,139,0,1,21,1,0
2896652,14,20161217,1440,0,0,0,0,0,0,0,0,640,660,140,0,1,21,1,1
2902498,13,20161121,1440,0,308,0,0,16,0,45,0,0,1009,62,0,1,54.5,0,0
2915827,2,20161201,1440,0,0,0,0,1006,0,0,0,0,418,16,0,1,27,0,0
2915827,6,20161205,1440,0,0,0,0,1002,0,0,0,0,433,5,0,1,27,0,0
2915827,7,20161206,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,27,0,0
2915827,9,20161208,1440,0,0,0,0,62,0,0,0,0,1364,14,0,1,27,0,0
2915827,11,20161210,1440,0,0,0,140,7,0,110,0,0,1061,122,0,1,27,0,1
2915827,13,20161212,1440,0,0,0,0,161,0,0,0,0,1263,16,0,1,27,0,0
2915827,14,20161213,1440,0,0,0,0,11,0,0,0,91,1306,32,0,1,27,0,0
2929853,3,20170204,1440,0,0,0,111,0,0,0,0,2,714,613,0,0,54.5,1,1
2929853,5,20170206,1440,0,0,0,0,0,0,0,0,1059,346,35,0,0,54.5,1,0
2929853,9,20170210,1440,0,0,0,0,0,0,0,0,1405,0,35,0,0,54.5,1,0
2929853,10,20170211,1440,0,0,0,13,34,0,110,0,448,754,81,0,0,54.5,1,1
2929853,12,20170213,1440,0,0,0,0,0,0,0,0,1025,384,31,0,0,54.5,1,0
2929853,13,20170214,1440,0,0,0,0,0,0,0,0,1408,0,32,0,0,54.5,1,0
2931968,2,20161108,1440,0,496,0,0,0,0,0,0,0,868,76,0,1,44.5,1,0
2931968,3,20161109,1440,0,463,0,0,33,0,0,0,0,866,78,0,1,44.5,1,0
2931968,6,20161112,1440,0,0,0,83,3,0,410,0,0,861,83,0,1,44.5,1,1
2931968,7,20161113,1440,0,0,0,4,0,0,0,0,631,775,30,0,1,44.5,1,1
2931968,11,20161117,1440,0,507,0,0,0,0,0,0,0,871,62,0,1,44.5,1,0
2942411,4,20161109,1440,48,0,0,33,37,0,72,0,0,1171,79,0,0,44.5,1,0
2945285,2,20161128,1440,0,185,0,0,0,0,0,0,0,1185,70,0,0,44.5,0,0
2945285,3,20161129,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,44.5,0,0
2945285,4,20161130,1440,0,147,0,0,0,0,0,0,0,1205,88,0,0,44.5,0,0
2945285,5,20161201,1440,0,0,0,0,20,0,0,0,0,1380,40,0,0,44.5,0,0
2945285,6,20161202,1440,0,288,0,0,0,0,0,0,0,1025,127,0,0,44.5,0,0
2945285,7,20161203,1440,0,0,0,0,0,0,0,0,769,442,229,0,0,44.5,0,1
2945285,8,20161204,1440,0,481,0,0,0,0,0,0,291,543,125,0,0,44.5,0,1
2945285,9,20161205,1440,0,134,0,0,0,0,0,0,0,1216,85,5,0,44.5,0,0
2945285,11,20161207,1440,0,145,0,0,0,0,0,0,0,1215,80,0,0,44.5,0,0
2945285,12,20161208,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,44.5,0,0
2945285,14,20161210,1440,0,0,0,0,0,0,0,0,1240,0,200,0,0,44.5,0,1
2985077,4,20161128,1440,0,1114,0,0,0,0,0,0,0,323,3,0,0,27,1,0
2985077,5,20161129,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,27,1,0
2985077,8,20161202,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,27,1,0
2990000,2,20170218,1440,0,0,0,10,0,0,84,0,0,1321,25,0,0,21,1,1
2990000,3,20170219,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,21,1,1
2990000,4,20170220,1440,0,0,0,0,0,0,12,0,0,1419,9,0,0,21,1,0
2990000,6,20170222,1440,0,537,0,0,3,0,0,0,0,749,151,0,0,21,1,0
2990000,7,20170223,1440,0,0,0,0,0,0,6,0,0,1428,6,0,0,21,1,0
2990000,13,20170301,1440,0,534,0,0,0,0,0,0,0,737,169,0,0,21,1,0
3000000,2,20170217,1440,0,295,0,0,0,0,122,0,0,990,33,0,1,34.5,0,0
3000000,3,20170218,1440,50,0,0,0,54,0,0,0,0,1292,44,0,1,34.5,0,1
3000000,4,20170219,1440,0,0,0,0,0,0,223,0,0,1180,37,0,1,34.5,0,1
3000000,5,20170220,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,0,0
3000000,6,20170221,1440,0,406,0,0,0,0,0,0,0,1017,17,0,1,34.5,0,0
3000000,8,20170223,1440,0,188,0,0,0,0,210,0,0,1012,30,0,1,34.5,0,0
3000000,13,20170228,1440,0,493,0,0,0,0,0,0,0,874,73,0,1,34.5,0,0
3000000,14,20170301,1440,0,490,0,0,0,0,136,0,0,776,38,0,1,34.5,0,0
3010000,2,20170210,1440,716,657,0,8,0,0,0,0,0,0,59,0,1,54.5,1,0
3010000,3,20170211,1440,905,0,0,0,0,0,506,0,0,0,29,0,1,54.5,1,1
3010000,4,20170212,1440,0,0,0,0,0,0,1425,0,0,0,15,0,1,54.5,1,1
3010000,5,20170213,1440,0,0,0,0,9,0,581,0,0,811,39,0,1,54.5,1,0
3010000,6,20170214,1440,0,0,0,0,10,0,0,0,0,1396,34,0,1,54.5,1,0
3010000,7,20170215,1440,0,0,0,176,0,0,77,0,0,1020,167,0,1,54.5,1,0
3010000,8,20170216,1440,89,0,0,0,0,0,499,0,0,831,21,0,1,54.5,1,0
3010000,9,20170217,1440,0,0,0,0,1020,0,394,0,0,0,26,0,1,54.5,1,0
3010000,12,20170220,1440,0,562,0,851,6,0,0,0,0,0,21,0,1,54.5,1,0
3017667,5,20161211,1440,0,0,0,76,0,0,185,0,0,1049,130,0,0,54.5,1,1
3017667,10,20161216,1440,0,548,0,0,0,0,0,0,0,619,273,0,0,54.5,1,0
3017667,11,20161217,1440,0,0,0,12,151,0,242,0,0,902,133,0,0,54.5,1,1
3051038,2,20161014,1440,0,182,0,0,0,0,240,0,49,872,97,0,1,44.5,0,0
3051038,4,20161016,1440,0,0,0,138,0,0,544,0,0,748,10,0,1,44.5,0,1
3051038,9,20161021,1440,8,137,0,0,622,0,0,0,37,260,376,0,1,44.5,0,0
3051038,14,20161026,1440,6,86,0,67,32,0,82,0,67,613,487,0,1,44.5,0,0
3070000,4,20170224,1440,394,0,0,25,0,0,138,0,0,819,64,0,1,54.5,0,0
3070000,6,20170226,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,54.5,0,1
3070000,10,20170302,1440,0,0,0,0,27,0,38,0,0,1276,99,0,1,54.5,0,0
3070000,11,20170303,1440,5,14,0,29,0,0,347,0,0,918,127,0,1,54.5,0,0
3070000,12,20170304,1440,0,17,0,167,0,0,171,0,0,1045,40,0,1,54.5,0,1
3070000,13,20170305,1440,0,0,0,0,0,0,281,0,0,1139,20,0,1,54.5,0,1
3070000,14,20170306,1440,519,168,0,0,0,0,85,0,0,587,81,0,1,54.5,0,0
3083118,5,20161113,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,0,1
3083118,8,20161116,1440,0,544,0,6,0,0,0,0,0,798,92,0,1,44.5,0,0
3083118,12,20161120,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,0,1
3083118,14,20161122,1440,493,505,0,0,0,0,0,0,0,352,90,0,1,44.5,0,0
3122078,4,20161113,1440,0,0,0,0,0,0,164,0,0,1220,56,0,1,44.5,0,1
3122078,6,20161115,1440,0,448,0,0,77,0,0,0,0,864,51,0,1,44.5,0,0
3122078,7,20161116,1440,1,524,0,60,0,0,0,0,0,735,120,0,1,44.5,0,0
3122078,9,20161118,1440,0,410,0,0,0,0,291,0,0,529,210,0,1,44.5,0,0
3122078,11,20161120,1440,8,0,0,464,0,0,228,0,0,644,96,0,1,44.5,0,1
3122078,13,20161122,1440,0,430,0,0,0,10,0,0,0,932,68,0,1,44.5,0,0
3122078,14,20161123,1440,0,517,0,1,0,0,0,0,0,875,47,0,1,44.5,0,0
3187178,3,20161207,1440,0,1425,0,0,0,0,0,0,0,0,15,0,0,54.5,1,0
3187178,5,20161209,1440,0,0,0,290,0,0,0,0,0,1101,49,0,0,54.5,1,0
3187178,6,20161210,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,54.5,1,1
3187178,8,20161212,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,54.5,1,0
3187178,10,20161214,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,54.5,1,0
3187178,11,20161215,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,54.5,1,0
3187178,12,20161216,1440,0,1093,0,0,0,0,0,0,0,273,74,0,0,54.5,1,0
3243276,2,20161111,1440,0,736,0,0,0,0,0,0,0,637,67,0,0,44.5,1,0
3243276,3,20161112,1440,0,519,0,0,56,0,0,0,0,791,74,0,0,44.5,1,1
3243276,4,20161113,1440,0,740,0,0,0,0,0,0,0,639,61,0,0,44.5,1,1
3243276,6,20161115,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,44.5,1,0
3243276,8,20161117,1440,0,271,0,0,0,0,0,0,601,483,85,0,0,44.5,1,0
3243276,9,20161118,1440,0,21,0,0,0,0,0,0,0,1350,69,0,0,44.5,1,0
3243276,11,20161120,1440,0,526,0,0,0,0,0,0,0,884,30,0,0,44.5,1,1
3250820,2,20161014,1440,0,0,0,0,0,0,269,0,158,945,68,0,0,34.5,1,0
3250820,3,20161015,1440,0,0,0,0,0,0,0,0,198,1196,46,0,0,34.5,1,1
3250820,4,20161016,1440,0,0,0,0,0,0,0,0,109,1310,21,0,0,34.5,1,1
3250820,5,20161017,1440,0,0,0,0,0,0,0,0,58,1359,23,0,0,34.5,1,0
3250820,6,20161018,1440,0,0,0,0,0,0,0,0,0,1427,13,0,0,34.5,1,0
3250820,7,20161019,1440,0,720,0,0,0,0,471,0,0,180,69,0,0,34.5,1,0
3250820,8,20161020,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1,0
3250820,10,20161022,1440,0,0,0,0,0,0,0,0,781,544,115,0,0,34.5,1,1
3250820,11,20161023,1440,0,0,0,0,0,0,0,0,0,1422,18,0,0,34.5,1,1
3250820,12,20161024,1440,0,0,0,0,0,0,0,0,72,1346,22,0,0,34.5,1,0
3250820,13,20161025,1440,0,0,0,0,0,0,0,0,0,1425,15,0,0,34.5,1,0
3250820,14,20161026,1440,0,117,0,0,0,0,0,0,0,1278,45,0,0,34.5,1,0
3262131,2,20161106,1440,0,0,0,0,0,0,0,0,60,1362,18,0,0,54.5,1,1
3262131,3,20161107,1440,0,197,0,29,0,0,45,0,251,750,168,0,0,54.5,1,0
3262131,4,20161108,1440,0,472,0,0,0,3,0,0,47,832,86,0,0,54.5,1,0
3262131,5,20161109,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,54.5,1,0
3262131,8,20161112,1440,0,0,0,0,0,0,0,0,75,930,435,0,0,54.5,1,1
3262131,10,20161114,1440,0,322,0,1,0,0,43,0,0,879,195,0,0,54.5,1,0
3262131,12,20161116,1440,4,0,0,54,0,2,0,0,48,1290,42,0,0,54.5,1,0
3262131,14,20161118,1440,2,0,0,14,0,0,0,0,43,1352,29,0,0,54.5,1,0
3284927,2,20161124,1440,406,0,0,0,0,0,0,0,0,1003,31,0,1,34.5,1,0
3284927,4,20161126,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,1,1
3284927,11,20161203,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,1,1
3284927,12,20161204,1440,0,0,0,0,0,0,189,0,0,1241,10,0,1,34.5,1,1
3284927,13,20161205,1440,82,0,0,0,0,0,0,0,0,1314,44,0,1,34.5,1,0
3300000,2,20170211,1440,0,0,0,0,3,0,87,0,0,1227,123,0,1,21,1,1
3300000,3,20170212,1440,0,0,0,12,0,0,0,0,0,1415,13,0,1,21,1,1
3300000,5,20170214,1440,0,234,0,0,0,0,0,0,181,945,80,0,1,21,1,0
3300000,8,20170217,1440,0,152,0,0,0,0,0,0,168,905,215,0,1,21,1,0
3310000,2,20170222,1440,0,0,0,660,0,0,0,0,632,0,148,0,0,44.5,0,0
3310000,3,20170223,1440,0,0,0,0,0,0,140,0,750,300,250,0,0,44.5,0,0
3310000,6,20170226,1440,0,0,0,0,60,0,0,0,0,1200,180,0,0,44.5,0,1
3310000,10,20170302,1440,0,0,0,15,0,0,0,0,85,1200,140,0,0,44.5,0,0
3310000,11,20170303,1440,0,20,0,0,0,0,95,0,60,950,315,0,0,44.5,0,0
3310000,12,20170304,1440,0,0,0,60,0,0,120,0,0,1060,200,0,0,44.5,0,1
3310000,13,20170305,1440,0,0,0,40,0,0,0,0,80,1200,120,0,0,44.5,0,1
3342032,5,20161109,1440,0,540,0,0,0,0,0,0,0,855,45,0,0,27,1,0
3342032,6,20161110,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,27,1,0
3342032,8,20161112,1440,0,0,0,0,0,0,0,0,0,1267,173,0,0,27,1,1
3342032,10,20161114,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,27,1,0
3342032,11,20161115,1440,0,0,0,0,0,0,0,0,0,283,1157,0,0,27,1,0
3342032,12,20161116,1440,0,0,0,0,1014,0,0,0,0,0,125,301,0,27,1,0
3342032,14,20161118,1440,0,0,0,0,8,0,888,0,0,0,14,530,0,27,1,0
3355286,2,20161201,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,0,0
3355286,3,20161202,1440,0,0,0,108,39,0,0,0,0,1183,110,0,1,34.5,0,0
3355286,4,20161203,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,0,1
3355286,5,20161204,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,0,1
3355286,9,20161208,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,0,0
3375280,3,20161129,1440,0,532,0,0,0,0,56,0,0,283,569,0,0,44.5,1,0
3375280,4,20161130,1440,0,539,0,0,0,0,0,0,0,616,285,0,0,44.5,1,0
3375280,5,20161201,1440,0,97,0,0,0,0,0,0,0,724,619,0,0,44.5,1,0
3375723,2,20161207,1440,1130,0,5,0,0,202,0,0,0,0,103,0,1,44.5,1,0
3375723,3,20161208,1440,1149,48,0,0,0,0,94,0,32,0,117,0,1,44.5,1,0
3375723,6,20161211,1440,839,0,0,0,0,0,0,0,565,0,36,0,1,44.5,1,1
3375723,7,20161212,1440,613,0,0,0,0,0,0,0,814,0,13,0,1,44.5,1,0
3375723,9,20161214,1440,708,0,7,0,0,614,0,0,0,49,62,0,1,44.5,1,0
3375723,12,20161217,1440,1017,0,0,0,392,0,0,0,0,0,31,0,1,44.5,1,1
3390000,3,20170225,1440,2,0,0,0,2,0,422,0,0,701,313,0,0,21,1,1
3390000,4,20170226,1440,0,0,0,0,0,0,87,0,0,1051,302,0,0,21,1,1
3390000,5,20170227,1440,0,287,0,0,0,0,172,0,0,895,86,0,0,21,1,0
3390000,10,20170304,1440,0,0,0,22,0,0,314,0,0,914,190,0,0,21,1,1
3390000,11,20170305,1440,0,0,0,9,0,0,0,0,0,1416,15,0,0,21,1,1
3390000,12,20170306,1440,0,0,0,0,0,0,282,0,0,841,317,0,0,21,1,0
3390000,14,20170308,1440,0,475,0,47,343,0,169,0,0,308,98,0,0,21,1,0
3402954,2,20161110,1440,0,464,0,2,0,0,0,0,0,751,223,0,0,27,1,0
3402954,9,20161117,1440,0,6,0,12,0,0,0,0,0,888,534,0,0,27,1,0
3402954,10,20161118,1440,0,237,0,0,0,0,0,0,0,1046,157,0,0,27,1,0
3402954,11,20161119,1440,0,0,0,0,48,0,46,0,0,918,428,0,0,27,1,1
3402954,13,20161121,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,27,1,0
3402954,14,20161122,1440,0,41,0,0,0,0,0,0,0,896,503,0,0,27,1,0
3420000,2,20170223,1440,0,0,348,0,0,0,0,0,0,1050,42,0,0,21,0,0
3420000,5,20170226,1440,0,0,0,0,0,0,1424,0,0,0,16,0,0,21,0,1
3420000,7,20170228,1440,0,0,136,0,0,0,0,0,0,1266,38,0,0,21,0,0
3420000,9,20170302,1440,0,0,223,0,0,0,128,0,0,1050,39,0,0,21,0,0
3420000,11,20170304,1440,0,0,0,0,0,0,72,0,0,1312,56,0,0,21,0,1
3420000,12,20170305,1440,0,0,0,0,0,0,596,0,0,834,10,0,0,21,0,1
3468797,2,20170118,1440,0,495,0,0,0,0,0,0,0,860,85,0,0,34.5,1,0
3468797,4,20170120,1440,2,0,0,0,0,0,54,0,0,1225,159,0,0,34.5,1,0
3468797,7,20170123,1440,0,304,0,0,0,0,0,0,0,1016,120,0,0,34.5,1,0
3468797,8,20170124,1440,0,292,0,6,0,0,0,0,0,958,184,0,0,34.5,1,0
3468797,9,20170125,1440,0,419,0,0,0,0,0,0,0,908,113,0,0,34.5,1,0
3468797,11,20170127,1440,3,0,0,0,0,0,0,0,0,1367,70,0,0,34.5,1,0
3468797,12,20170128,1440,0,0,0,0,0,0,119,0,0,1151,170,0,0,34.5,1,1
3468797,13,20170129,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1,1
3468797,14,20170130,1440,0,413,0,7,0,0,0,0,0,867,153,0,0,34.5,1,0
3535405,2,20161201,1440,0,489,0,70,124,0,1,0,0,310,181,265,1,27,1,0
3535405,3,20161202,1440,0,521,0,0,0,0,320,0,0,465,134,0,1,27,1,0
3535405,4,20161203,1440,0,0,0,0,205,0,250,0,0,905,80,0,1,27,1,1
3535405,5,20161204,1440,0,0,0,0,520,0,405,0,0,380,135,0,1,27,1,1
3535405,6,20161205,1440,0,511,0,0,0,0,80,0,0,757,92,0,1,27,1,0
